subject_id,predicate,object_id,support_count,avg_confidence,evidence_samples
ent:5100368eb04352e0,ENABLES,ent:3a731c27c6aa8333,3,1.0,Policy development should focus on incentivising disassembly for material reuse | Policy development should focus on incentivising disassembly for material reuse | Policy development should focus on incentivising disassembly for material reuse
ent:5100368eb04352e0,INVOLVES,ent:c54fed070b8ff352,4,1.0,It is difficult for building-industry stakeholders to economically justify disassembly and reuse | It is difficult for building-industry stakeholders to economically justify disassembly and reuse. | It is difficult for building-industry stakeholders to economically justify disassembly and reuse
ent:5100368eb04352e0,REQUIRES,ent:ee339dd6fa23ac18,1,1.0,"Policy development should focus on incentivising disassembly for material reuse, as well as encouraging other ways to reduce embodied energy through material selection"
ent:51344e92ee05435c,AFFECTS,ent:145ece03dcd0608b,2,0.6,Material selection | Product-as-a-service | Impact reduction Construction and demolition waste diversion rate (%) | | | | | Products that are certified (%) | | Upfront carbon | Impact reduction... Upfront carbon
ent:51344e92ee05435c,AFFECTS,ent:3f7bffc2b39e3e2f,1,0.6,Impact reduction... Upfront water
ent:51344e92ee05435c,AFFECTS,ent:64a1ce4a43cc93d4,1,0.6,Impact reduction... Upfront nature
ent:51646ee9b66854c4,BARRIERS,ent:640dbd5b967fb5cb,2,0.6,waste minimisation within the policy setting is viewed as an end-of-pipe solution rather than a design lead strategy | waste minimisation within the policy setting is viewed as an end-of-pipe solution rather than a design lead strategy
ent:51646ee9b66854c4,INVOLVES,ent:c2f6a9b66eec87d7,2,0.6,policy setting is viewed as an end-of-pipe solution of minimising waste to landfill | waste elimination within the policy setting is viewed as an end-of-pipe solution of minimising waste to landfill rather than a design led strategy
ent:51c2ee7239825f27,AFFECTS,ent:795076d1795eb4bc,1,1.0,"Avoid over-engineering to balance durability, material efficiency, and embodied carbon."
ent:51c2ee7239825f27,AFFECTS,ent:bba1412d2cce870c,1,1.0,"Avoid over-engineering to balance durability, material efficiency, and embodied carbon."
ent:51c2ee7239825f27,APPLIES_TO,ent:07a339b46c488e9b,1,0.6,"design life of major building elements, as well as their associated maintenance and replacement cycles"
ent:51c2ee7239825f27,APPLIES_TO,ent:6cb30efbd41112c6,1,1.0,extend the life of building components through durability and easy maintenance and repairs
ent:51c2ee7239825f27,ENABLES,ent:5cd53dea06171531,1,1.0,"through durability and easy maintenance and repairs, to ensure they are in a good condition for reuse"
ent:51c2ee7239825f27,REQUIRES,ent:668bafd32a93d7b7,1,0.6,as well as their associated maintenance and replacement cycles
ent:5206d46e76bc9392,INVOLVES,ent:46bdce03dab352f4,1,1.0,auditing the steelwork to understand if it aligned with archive the drawings and identify areas of corrosion
ent:526413fbdb25b5dc,APPLIES_IN,ent:f1fa9e3a588de610,1,1.0,"In France, with the implementation of Extended Producer Responsibility (EPR) in May 2023"
ent:526413fbdb25b5dc,ENABLES,ent:b788b9716770e3b4,1,0.6,recapture product waste resources for repurposing and reuse through extended producer responsibility practices
ent:526413fbdb25b5dc,ENABLES,ent:ef788fa7f06fc623,1,0.6,recapture product waste resources for repurposing and reuse through extended producer responsibility practices
ent:526413fbdb25b5dc,REQUIRES,ent:0bcd5162032c8811,1,1.0,"waste management policy approaches such as EPR, design out waste, minimum recycled content through sustainable procurement scheme"
ent:526413fbdb25b5dc,REQUIRES,ent:40394bcd273bff24,1,1.0,"waste management policy approaches such as EPR, design out waste, minimum recycled content"
ent:526413fbdb25b5dc,REQUIRES,ent:874ae87fd28c06b9,1,1.0,"waste management policy approaches such as EPR, design out waste, minimum recycled content"
ent:526413fbdb25b5dc,REQUIRES,ent:ac4e2e81bc4e98aa,1,1.0,extended producer responsibility (EPR) of the building industry to establish a virtual building materials bank
ent:534870772651fc19,APPLIES_TO,ent:c2f6a9b66eec87d7,1,0.6,policy setting is viewed as an end-of-pipe solution of minimising waste to landfill
ent:53603c2ea50372a3,APPLIES_TO,ent:8142351fd7bd0aa4,1,0.6,"The savings on raw material procurement, disposal fees, and landfill charges are significant, especially for large-scale construction projects."
ent:53603c2ea50372a3,BARRIERS,ent:1ba51c2f89940ccf,1,1.0,deconstruction is cheaper than demolition... This is because waste disposal fees are significantly reduced
ent:53603c2ea50372a3,ENABLES,ent:8782e659d2535a23,1,0.6,the potential of reuse to reduce disposal costs for waste generators and reduce material costs for new construction
ent:539995acd5e53f0e,AFFECTS,ent:2e3aab8b12e9f927,1,0.6,"Improving recovery, reuse, and recycling rates offers immediate environmental returns, reduced pollution"
ent:539995acd5e53f0e,AFFECTS,ent:3d40a26d8db16352,1,0.6,"Recycling rates have plateaued at around 60%, while disposal volumes continue to grow. This places considerable strain on recycling infrastructure"
ent:539995acd5e53f0e,AFFECTS,ent:c2f6a9b66eec87d7,1,0.6,"reduced pollution, lower landfill demand, and avoided embodied emissions"
ent:539c48302d77df33,BARRIERS,ent:7620edae7028b6fb,1,0.6,the interchangeable use of sustainable and circular economy practices creates a challenge in the transition
ent:539c48302d77df33,INVOLVES,ent:09816569ff59343c,1,0.6,the interchangeable use of sustainable and circular economy practices creates a challenge
ent:539c48302d77df33,INVOLVES,ent:7620edae7028b6fb,1,0.6,the interchangeable use of sustainable and circular economy practices creates a challenge
ent:53d08a76c1b609a8,BARRIERS,ent:6f0acaab46aaf27f,1,0.6,"optimal usage of construction materials, reduced utilisation of finite resources"
ent:53e7b8ba3696e05a,INVOLVES,ent:2fd465cf2dd3cfe5,1,0.6,examine how organizational decision-makers use the information available when making evaluative judgments
ent:544f3ea3ee5cf9b1,INVOLVES,ent:291ba118cc91c8f8,1,1.0,"Space heating and cooling emitters (radiators, fan coil units, fan air heater/cooler)"
ent:544f3ea3ee5cf9b1,INVOLVES,ent:2bbd2f42660f32db,1,1.0,"Space heating and cooling emitters (radiators, fan coil units, fan air heater/cooler)"
ent:544ffb23544cb20e,REQUIRES,ent:271141b0d6f255c8,1,0.6,"When completing the desk study; local policy, legislation and governmental targets must be examined"
ent:544ffb23544cb20e,REQUIRES,ent:8871f5a3894e060b,1,0.6,important to consider how a change in the assets use and size might affect... the existing transport systems
ent:544ffb23544cb20e,REQUIRES,ent:9a571b01a6ee001a,1,0.6,it is also important to consider how a change in the assets use and size might affect local amenities
ent:544ffb23544cb20e,REQUIRES,ent:a86b5a9de10e68ba,1,0.6,"When completing the desk study; local policy, legislation and governmental targets must be examined"
ent:544ffb23544cb20e,REQUIRES,ent:c3f3b700be9c6103,1,0.6,complete not only a desk study but also on the ground research to understand the assets full context. This includes... existing heritage of the building
ent:544ffb23544cb20e,REQUIRES,ent:d8df3579bfeb4c75,1,0.6,"consider how a change in the assets use and size might affect local amenities, the existing transport systems and local infrastructure"
ent:544ffb23544cb20e,REQUIRES,ent:eac59389490cbfb2,1,0.6,"When completing the desk study; local policy, legislation and governmental targets must be examined"
ent:54c1c23bcc1db88d,AFFECTS,ent:ba79c135dff9b7c3,1,0.6,"Reducing waste disposal through recovery: reusing, recycling and upcycling"
ent:54c1c23bcc1db88d,APPLIES_IN,ent:c2ea12f78cfa7279,1,0.6,marketplace and policies enabling waste recovery in the AEC industry
ent:54c1c23bcc1db88d,APPLIES_TO,ent:d948e6c3294a579f,1,0.6,Minimisation of C&D waste disposal is best practised through waste recovery
ent:54c1c23bcc1db88d,BARRIERS,ent:58ecc79812b5ebaf,1,0.6,Recovery and recycling are the least preferred R strategies and are more in line with a linear (recycling) economy
ent:54c1c23bcc1db88d,INVOLVES,ent:410a3d712c316268,2,0.6,"waste recovery (in the forms of reusing, recycling, upcycling and energy recovery) | Reducing waste disposal through recovery: reusing, recycling and upcycling"
ent:54c1c23bcc1db88d,INVOLVES,ent:c087c926646208cb,1,0.6,"waste recovery (in the forms of reusing, recycling, upcycling and energy recovery)"
ent:54c1c23bcc1db88d,PRODUCES,ent:311f1f5f720e7988,1,0.6,Recovery and recycling are the least preferred R strategies and are more in line with a linear (recycling) economy rather than a CE
ent:54c1c23bcc1db88d,REQUIRES,ent:ba79c135dff9b7c3,1,0.6,Minimisation of C&D waste disposal is best practised through waste recovery
ent:55074f356f729c74,INVOLVES,ent:98cb1f101b9a1347,1,1.0,"components such as ductwork, piping, cable trays, fans, chillers and lighting offer good potential for reuse."
ent:55172f047b1dcdbc,INVOLVES,ent:43651edc55e4fdbb,1,0.6,Private sector investment has rapidly shifted mainstream investment towards sustainability-focused companies in recent years.
ent:55a98f7c62ced659,AFFECTS,ent:62c80830cf8b8c55,1,0.6,"Sourcing recovered, high recycled conten end of life with no toxins/ pollut"
ent:55a98f7c62ced659,BARRIERS,ent:693756eee7e1ae7c,1,1.0,some PwRC are invariably wasted or contaminated in the process
ent:55eac47b9182d0a2,APPLIES_TO,ent:01492bf086e28aae,1,1.0,Schools / Hospitals... adaptable layouts enabling repurposing; design for flexible services and upgradeability.
ent:560c771803e870c0,ENABLES,ent:73de0d977ce9eda7,1,0.6,Local reclamation and remanufacturing centre network Knowledge of the local market and services
ent:5671e9c1362f6517,ENABLES,ent:c98a5155fb857ede,1,0.6,"Pilot projects, living labs, and new circular business models."
ent:56caac62c2d6d4ab,APPLIES_IN,ent:3f8c3ff814214088,1,0.6,"The draft mentions a lot of new duties, some loaded onto the planning system"
ent:56caac62c2d6d4ab,INVOLVES,ent:fd40b629887d411a,1,0.6,The planning system and local authorities should be aligned and support this concept
ent:57416ff6068b850c,AFFECTS,ent:c239ee60cf17a200,3,0.6,"Restore products to continue or Refurbish lifespan/ covered by warranty | Extend the lifespan of products through maintenance, restoration, keeping it at the highest value | Restore products to continue or exceed the expected lifespan"
ent:57541cb85ffd40c2,INVOLVES,ent:16c4b8df95aff1aa,1,0.6,implementing these policies is the responsibility of the design team
ent:57541cb85ffd40c2,INVOLVES,ent:72ced6ac9f02dba0,1,1.0,There were many unknowns in the properties of the steelwork as the design team didn't know
ent:57541cb85ffd40c2,INVOLVES,ent:854f088ce6a50797,1,1.0,Design team (Demolition contractor) | Deconstruction Plan Design drawings with deconstructable elements
ent:57541cb85ffd40c2,INVOLVES,ent:c40fb278f174f314,1,0.6,implementing these policies is the responsibility of the design team
ent:57541cb85ffd40c2,INVOLVES,ent:ca485238bef687ca,1,1.0,Development design teams should receive specialist demolition advices as early as possible to inform potential for circular economy opportunities
ent:57541cb85ffd40c2,PRODUCES,ent:60b8d982d8c05717,2,1.0,Design team (Demolition contractor) | Deconstruction Plan Design drawings with deconstructable elements clearly highlighted | Design for deconstruction Structural engineering principles Design team Deconstruction Plan Client
ent:57541cb85ffd40c2,PRODUCES,ent:7762deb67ba92153,1,1.0,"Design team | Design drawings with deconstructable elements clearly highlighted, or specification detailing connections/fixings"
ent:57541cb85ffd40c2,PRODUCES,ent:ac783f02210628e9,1,1.0,Provide good set of as built drawings /model/ digital twin Understanding of building design and installation Contractor (design team)
ent:57541cb85ffd40c2,PRODUCES,ent:ce4b933a6f2f0088,1,1.0,Provide good set of as built drawings /model/ digital twin Understanding of building design and installation Contractor (design team)
ent:57541cb85ffd40c2,REQUIRES,ent:c56c87070a1949c4,1,1.0,"Determine elements that should be designed for deconstruction | Depending on deconstruction strategy, only certain elements should be targeted | Design team"
ent:579c0ea58bac3920,APPLIES_IN,ent:3f8c3ff814214088,1,0.6,there is a current very significant lack of manufacturing or extraction facilities for circular production in Ireland
ent:579c0ea58bac3920,BARRIERS,ent:10451c22eea9a87c,1,0.6,there is a current very significant lack of manufacturing or extraction facilities for circular production in Ireland
ent:579c0ea58bac3920,BARRIERS,ent:58ecc79812b5ebaf,1,0.6,there is a current very significant lack of manufacturing or extraction facilities for circular production in Ireland
ent:5809ac6de2080a17,APPLIES_TO,ent:8bb1627054e77ecb,1,0.6,and associated material and product standards
ent:5809ac6de2080a17,ENABLES,ent:f3c71fca40f5cc6a,1,0.6,"product standards, product certification, waste enforcement and materials specifications are aligned to accommodate and promote use of recycled aggregates"
ent:5809ac6de2080a17,ISSUED_BY,ent:6a1028b7a7ce7f5d,1,0.6,material and product standards – which are predominantly managed by state and territory and local governments
ent:5809ac6de2080a17,ISSUED_BY,ent:fd40b629887d411a,1,0.6,material and product standards – which are predominantly managed by state and territory and local governments
ent:581918652ebd5506,ENABLES,ent:c98a5155fb857ede,1,1.0,"technical design concerns, smooth information flows and established collaboration are the pillars of success for construction circular business models"
ent:581918652ebd5506,PRODUCES,ent:be3583fbecc124f4,1,1.0,Key Design Phase Technical Design Available tools Project Reference
